index,type,source,sensor_id,board_time_us,timestamp_corrected_us,offset_us,drift_ppm,confidence,sync_state
549,SENSOR_EVENT,,imu_vn100_0,4186552,4190027.887,3475.887,-3.967,0.9343,LOCKED
550,SENSOR_EVENT,,imu_vn100_0,4196619,4200094.847,3475.847,-3.967,0.9325,LOCKED
551,SENSOR_EVENT,,camera_front_0,4196772,4200247.846,3475.846,-3.967,0.9325,LOCKED
552,SENSOR_EVENT,,imu_vn100_0,4206594,4210069.807,3475.807,-3.967,0.9308,LOCKED
553,SENSOR_EVENT,,imu_vn100_0,4216567,4220042.768,3475.768,-3.967,0.9291,LOCKED
554,SENSOR_EVENT,,imu_vn100_0,4226555,4230030.728,3475.728,-3.967,0.9273,LOCKED
555,SENSOR_EVENT,,camera_front_0,4229739,4233214.716,3475.716,-3.967,0.9268,LOCKED
556,SENSOR_EVENT,,imu_vn100_0,4236531,4240006.689,3475.689,-3.967,0.9256,LOCKED
557,SENSOR_EVENT,,imu_vn100_0,4246606,4250081.649,3475.649,-3.967,0.9238,LOCKED
558,SENSOR_EVENT,,imu_vn100_0,4256467,4259942.609,3475.609,-3.967,0.9221,LOCKED
559,SENSOR_EVENT,,camera_front_0,4262846,4266321.584,3475.584,-3.967,0.921,LOCKED
560,SENSOR_EVENT,,imu_vn100_0,4266501,4269976.57,3475.57,-3.967,0.9203,LOCKED
561,SENSOR_EVENT,,imu_vn100_0,4276552,4280027.53,3475.53,-3.967,0.9186,LOCKED
562,SENSOR_EVENT,,imu_vn100_0,4286434,4289909.491,3475.491,-3.967,0.9168,LOCKED
563,SENSOR_EVENT,,camera_front_0,4296365,4299840.451,3475.451,-3.967,0.9151,LOCKED
564,SENSOR_EVENT,,imu_vn100_0,4296517,4299992.451,3475.451,-3.967,0.9151,LOCKED
565,SENSOR_EVENT,,imu_vn100_0,4306391,4309866.411,3475.411,-3.967,0.9133,LOCKED
566,SENSOR_EVENT,,imu_vn100_0,4316497,4319972.371,3475.371,-3.967,0.9116,LOCKED
567,SENSOR_EVENT,,imu_vn100_0,4326597,4330072.331,3475.331,-3.967,0.9098,LOCKED
568,SENSOR_EVENT,,camera_front_0,4329727,4333202.319,3475.319,-3.967,0.9093,LOCKED
569,SENSOR_EVENT,,imu_vn100_0,4336597,4340072.292,3475.292,-3.967,0.9081,LOCKED
570,SENSOR_EVENT,,imu_vn100_0,4346548,4350023.252,3475.252,-3.967,0.9063,LOCKED
571,SENSOR_EVENT,,imu_vn100_0,4356534,4360009.213,3475.213,-3.967,0.9046,LOCKED
572,SENSOR_EVENT,,camera_front_0,4363305,4366780.186,3475.186,-3.967,0.9034,LOCKED
573,SENSOR_EVENT,,imu_vn100_0,4366439,4369914.173,3475.173,-3.967,0.9028,LOCKED
574,SENSOR_EVENT,,imu_vn100_0,4376699,4380174.133,3475.133,-3.967,0.901,LOCKED
575,SENSOR_EVENT,,imu_vn100_0,4386594,4390069.093,3475.093,-3.967,0.8993,LOCKED
576,SENSOR_EVENT,,camera_front_0,4396463,4399938.054,3475.054,-3.967,0.8976,LOCKED
577,SENSOR_EVENT,,imu_vn100_0,4396640,4400115.053,3475.053,-3.967,0.8975,LOCKED
578,SENSOR_EVENT,,imu_vn100_0,4406482,4409957.014,3475.014,-3.967,0.8958,LOCKED
579,SENSOR_EVENT,,imu_vn100_0,4416538,4420012.974,3474.974,-3.967,0.8941,LOCKED
580,SENSOR_EVENT,,imu_vn100_0,4426408,4429882.935,3474.935,-3.967,0.8923,LOCKED
581,SENSOR_EVENT,,camera_front_0,4429379,4432853.924,3474.924,-3.967,0.8918,LOCKED
582,SENSOR_EVENT,,imu_vn100_0,4436616,4440090.895,3474.895,-3.967,0.8905,LOCKED
583,SENSOR_EVENT,,imu_vn100_0,4446628,4450102.855,3474.855,-3.967,0.8888,LOCKED
584,SENSOR_EVENT,,imu_vn100_0,4456402,4459876.816,3474.816,-3.967,0.8871,LOCKED
585,SENSOR_EVENT,,camera_front_0,4463279,4466753.789,3474.789,-3.967,0.8859,LOCKED
586,SENSOR_EVENT,,imu_vn100_0,4466549,4470023.776,3474.776,-3.967,0.8853,LOCKED
587,SENSOR_EVENT,,imu_vn100_0,4476604,4480078.736,3474.736,-3.967,0.8835,LOCKED
588,SENSOR_EVENT,,imu_vn100_0,4486413,4489887.697,3474.697,-3.967,0.8818,LOCKED
589,SENSOR_EVENT,,camera_front_0,4496170,4499644.659,3474.659,-3.967,0.8801,LOCKED
590,SENSOR_EVENT,,imu_vn100_0,4496408,4499882.658,3474.658,-3.967,0.8801,LOCKED
591,SENSOR_EVENT,,imu_vn100_0,4506469,4509943.618,3474.618,-3.967,0.8783,LOCKED
592,SENSOR_EVENT,,imu_vn100_0,4516504,4519978.578,3474.578,-3.967,0.8766,LOCKED
593,SENSOR_EVENT,,imu_vn100_0,4526442,4529916.539,3474.539,-3.967,0.8748,LOCKED
594,SENSOR_EVENT,,camera_front_0,4530114,4533588.524,3474.524,-3.967,0.8742,LOCKED
595,SENSOR_EVENT,,imu_vn100_0,4536557,4540031.498,3474.498,-3.967,0.8731,LOCKED
596,SENSOR_EVENT,,imu_vn100_0,4546575,4550049.459,3474.459,-3.967,0.8713,LOCKED
597,SENSOR_EVENT,,imu_vn100_0,4556605,4560079.419,3474.419,-3.967,0.8695,LOCKED
598,SENSOR_EVENT,,camera_front_0,4562920,4566394.394,3474.394,-3.967,0.8684,LOCKED
599,SENSOR_EVENT,,imu_vn100_0,4566611,4570085.379,3474.379,-3.967,0.8678,LOCKED
600,SENSOR_EVENT,,imu_vn100_0,4576675,4580149.339,3474.339,-3.967,0.866,LOCKED
601,SENSOR_EVENT,,imu_vn100_0,4586648,4590122.3,3474.3,-3.967,0.8643,LOCKED
602,SENSOR_EVENT,,camera_front_0,4596382,4599856.261,3474.261,-3.967,0.8626,LOCKED
603,SENSOR_EVENT,,imu_vn100_0,4596450,4599924.261,3474.261,-3.967,0.8626,LOCKED
604,SENSOR_EVENT,,imu_vn100_0,4606515,4609989.221,3474.221,-3.967,0.8608,LOCKED
605,SENSOR_EVENT,,imu_vn100_0,4616471,4619945.181,3474.181,-3.967,0.8591,LOCKED
606,SENSOR_EVENT,,imu_vn100_0,4626469,4629943.142,3474.142,-3.967,0.8573,LOCKED
607,SENSOR_EVENT,,camera_front_0,4629675,4633149.129,3474.129,-3.967,0.8568,LOCKED
608,SENSOR_EVENT,,imu_vn100_0,4636549,4640023.102,3474.102,-3.967,0.8556,LOCKED
609,SENSOR_EVENT,,imu_vn100_0,4646556,4650030.062,3474.062,-3.967,0.8538,LOCKED
610,SENSOR_EVENT,,imu_vn100_0,4656595,4660069.022,3474.022,-3.967,0.8521,LOCKED
611,SENSOR_EVENT,,camera_front_0,4663087,4666560.996,3473.996,-3.967,0.8509,LOCKED
612,SENSOR_EVENT,,imu_vn100_0,4666429,4669902.983,3473.983,-3.967,0.8503,LOCKED
613,SENSOR_EVENT,,imu_vn100_0,4676457,4679930.943,3473.943,-3.967,0.8486,LOCKED
614,SENSOR_EVENT,,imu_vn100_0,4686554,4690027.903,3473.903,-3.967,0.8468,LOCKED
615,SENSOR_EVENT,,imu_vn100_0,4696540,4700013.864,3473.864,-3.967,0.8451,LOCKED
616,SENSOR_EVENT,,camera_front_0,4696881,4700354.862,3473.862,-3.967,0.845,LOCKED
617,SENSOR_EVENT,,imu_vn100_0,4706532,4710005.824,3473.824,-3.967,0.8433,LOCKED
618,SENSOR_EVENT,,imu_vn100_0,4716552,4720025.784,3473.784,-3.967,0.8416,LOCKED
619,SENSOR_EVENT,,imu_vn100_0,4726496,4729969.745,3473.745,-3.967,0.8398,LOCKED
620,SENSOR_EVENT,,camera_front_0,4730103,4733576.731,3473.731,-3.967,0.8392,LOCKED
621,SENSOR_EVENT,,imu_vn100_0,4736613,4740086.705,3473.705,-3.967,0.838,LOCKED
622,SENSOR_EVENT,,imu_vn100_0,4746585,4750058.665,3473.665,-3.967,0.8363,LOCKED
623,SENSOR_EVENT,,imu_vn100_0,4756550,4760023.626,3473.626,-3.967,0.8346,LOCKED
624,SENSOR_EVENT,,camera_front_0,4763374,4766847.599,3473.599,-3.967,0.8334,LOCKED
625,SENSOR_EVENT,,imu_vn100_0,4766503,4769976.586,3473.586,-3.967,0.8328,LOCKED
626,SENSOR_EVENT,,imu_vn100_0,4776543,4780016.546,3473.546,-3.967,0.8311,LOCKED
627,SENSOR_EVENT,,imu_vn100_0,4786340,4789813.507,3473.507,-3.967,0.8293,LOCKED
628,SENSOR_EVENT,,imu_vn100_0,4796479,4799952.467,3473.467,-3.967,0.8276,LOCKED
629,SENSOR_EVENT,,camera_front_0,4796637,4800110.467,3473.467,-3.967,0.8275,LOCKED
630,SENSOR_EVENT,,imu_vn100_0,4806561,4810034.427,3473.427,-3.967,0.8258,LOCKED
631,SENSOR_EVENT,,imu_vn100_0,4816438,4819911.388,3473.388,-3.967,0.8241,LOCKED
632,SENSOR_EVENT,,imu_vn100_0,4826574,4830047.348,3473.348,-3.967,0.8223,LOCKED
633,SENSOR_EVENT,,camera_front_0,4829504,4832977.336,3473.336,-3.967,0.8218,LOCKED
634,SENSOR_EVENT,,imu_vn100_0,4836570,4840043.308,3473.308,-3.967,0.8206,LOCKED
635,SENSOR_EVENT,,imu_vn100_0,4846448,4849921.269,3473.269,-3.967,0.8188,LOCKED
636,SENSOR_EVENT,,imu_vn100_0,4856538,4860011.229,3473.229,-3.967,0.8171,LOCKED
637,SENSOR_EVENT,,camera_front_0,4863095,4866568.203,3473.203,-3.967,0.8159,LOCKED
638,SENSOR_EVENT,,imu_vn100_0,4866533,4870006.189,3473.189,-3.967,0.8153,LOCKED
639,SENSOR_EVENT,,imu_vn100_0,4876595,4880068.149,3473.149,-3.967,0.8136,LOCKED
640,SENSOR_EVENT,,imu_vn100_0,4886608,4890081.11,3473.11,-3.967,0.8118,LOCKED
641,SENSOR_EVENT,,camera_front_0,4896421,4899894.071,3473.071,-3.967,0.8101,LOCKED
642,SENSOR_EVENT,,imu_vn100_0,4896556,4900029.07,3473.07,-3.967,0.8101,LOCKED
643,SENSOR_EVENT,,imu_vn100_0,4906491,4909964.031,3473.031,-3.967,0.8083,LOCKED
644,SENSOR_EVENT,,imu_vn100_0,4916547,4920019.991,3472.991,-3.967,0.8066,LOCKED
645,SENSOR_EVENT,,imu_vn100_0,4926554,4930026.951,3472.951,-3.967,0.8048,LOCKED
646,SENSOR_EVENT,,camera_front_0,4929648,4933120.939,3472.939,-3.967,0.8043,LOCKED
647,SENSOR_EVENT,,imu_vn100_0,4936618,4940090.911,3472.911,-3.967,0.803,LOCKED
648,SENSOR_EVENT,,imu_vn100_0,4946583,4950055.872,3472.872,-3.967,0.8013,LOCKED
649,SENSOR_EVENT,,imu_vn100_0,4956502,4959974.832,3472.832,-3.967,0.7996,LOCKED
650,SENSOR_EVENT,,camera_front_0,4963354,4966826.805,3472.805,-3.967,0.7984,LOCKED
651,SENSOR_EVENT,,imu_vn100_0,4966451,4969923.793,3472.793,-3.967,0.7978,LOCKED
652,SENSOR_EVENT,,imu_vn100_0,4976530,4980002.753,3472.753,-3.967,0.7961,LOCKED
653,SENSOR_EVENT,,imu_vn100_0,4986501,4989973.713,3472.713,-3.967,0.7943,LOCKED
654,SENSOR_EVENT,,camera_front_0,4996375,4999847.674,3472.674,-3.967,0.7926,LOCKED
655,SENSOR_EVENT,,imu_vn100_0,4996471,4999943.674,3472.674,-3.967,0.7926,LOCKED
656,TIMING_EVENT,pps,,4996537,5000010.23,3473.23,-2.921948,0.981,LOCKED
657,SENSOR_EVENT,,imu_vn100_0,5006551,5010024.201,3473.201,-2.921948,0.9793,LOCKED
658,SENSOR_EVENT,,imu_vn100_0,5016521,5019994.172,3473.172,-2.921948,0.9775,LOCKED
659,SENSOR_EVENT,,imu_vn100_0,5026569,5030042.143,3473.143,-2.921948,0.9758,LOCKED
660,SENSOR_EVENT,,camera_front_0,5029716,5033189.134,3473.134,-2.921948,0.9752,LOCKED
661,SENSOR_EVENT,,imu_vn100_0,5036602,5040075.113,3473.113,-2.921948,0.974,LOCKED
662,SENSOR_EVENT,,imu_vn100_0,5046528,5050001.084,3473.084,-2.921948,0.9723,LOCKED
663,SENSOR_EVENT,,imu_vn100_0,5056747,5060220.055,3473.055,-2.921948,0.9705,LOCKED
664,SENSOR_EVENT,,camera_front_0,5062966,5066439.036,3473.036,-2.921948,0.9694,LOCKED
665,SENSOR_EVENT,,imu_vn100_0,5066535,5070008.026,3473.026,-2.921948,0.9688,LOCKED
666,SENSOR_EVENT,,imu_vn100_0,5076649,5080121.996,3472.996,-2.921948,0.967,LOCKED
667,SENSOR_EVENT,,imu_vn100_0,5086571,5090043.967,3472.967,-2.921948,0.9653,LOCKED
668,SENSOR_EVENT,,camera_front_0,5096047,5099519.94,3472.94,-2.921948,0.9636,LOCKED
669,SENSOR_EVENT,,imu_vn100_0,5096650,5100122.938,3472.938,-2.921948,0.9635,LOCKED
670,SENSOR_EVENT,,imu_vn100_0,5106371,5109843.91,3472.91,-2.921948,0.9618,LOCKED
671,SENSOR_EVENT,,imu_vn100_0,5116501,5119973.88,3472.88,-2.921948,0.96,LOCKED
672,SENSOR_EVENT,,imu_vn100_0,5126581,5130053.85,3472.85,-2.921948,0.9583,LOCKED
673,SENSOR_EVENT,,camera_front_0,5130044,5133516.84,3472.84,-2.921948,0.9576,LOCKED
674,SENSOR_EVENT,,imu_vn100_0,5136610,5140082.821,3472.821,-2.921948,0.9565,LOCKED
675,SENSOR_EVENT,,imu_vn100_0,5146749,5150221.792,3472.792,-2.921948,0.9547,LOCKED
676,SENSOR_EVENT,,imu_vn100_0,5156588,5160060.763,3472.763,-2.921948,0.953,LOCKED
677,SENSOR_EVENT,,camera_front_0,5163561,5167033.742,3472.742,-2.921948,0.9518,LOCKED
678,SENSOR_EVENT,,imu_vn100_0,5166664,5170136.733,3472.733,-2.921948,0.9512,LOCKED
679,SENSOR_EVENT,,imu_vn100_0,5176623,5180095.704,3472.704,-2.921948,0.9495,LOCKED
680,SENSOR_EVENT,,imu_vn100_0,5186638,5190110.675,3472.675,-2.921948,0.9477,LOCKED
681,SENSOR_EVENT,,imu_vn100_0,5196603,5200075.646,3472.646,-2.921948,0.946,LOCKED
682,SENSOR_EVENT,,camera_front_0,5196606,5200078.646,3472.646,-2.921948,0.946,LOCKED
683,SENSOR_EVENT,,imu_vn100_0,5206550,5210022.617,3472.617,-2.921948,0.9443,LOCKED
684,SENSOR_EVENT,,imu_vn100_0,5216603,5220075.587,3472.587,-2.921948,0.9425,LOCKED
685,SENSOR_EVENT,,imu_vn100_0,5226477,5229949.559,3472.559,-2.921948,0.9408,LOCKED
686,SENSOR_EVENT,,camera_front_0,5229652,5233124.549,3472.549,-2.921948,0.9402,LOCKED
687,SENSOR_EVENT,,imu_vn100_0,5236657,5240129.529,3472.529,-2.921948,0.939,LOCKED
688,SENSOR_EVENT,,imu_vn100_0,5246482,5249954.5,3472.5,-2.921948,0.9373,LOCKED
689,SENSOR_EVENT,,imu_vn100_0,5256583,5260055.471,3472.471,-2.921948,0.9355,LOCKED
690,SENSOR_EVENT,,camera_front_0,5262554,5266026.453,3472.453,-2.921948,0.9345,LOCKED
691,SENSOR_EVENT,,imu_vn100_0,5266733,5270205.441,3472.441,-2.921948,0.9337,LOCKED
692,SENSOR_EVENT,,imu_vn100_0,5276545,5280017.412,3472.412,-2.921948,0.932,LOCKED
693,SENSOR_EVENT,,imu_vn100_0,5286565,5290037.383,3472.383,-2.921948,0.9303,LOCKED
694,SENSOR_EVENT,,camera_front_0,5296607,5300079.354,3472.354,-2.921948,0.9285,LOCKED
695,SENSOR_EVENT,,imu_vn100_0,5296657,5300129.354,3472.354,-2.921948,0.9285,LOCKED
696,SENSOR_EVENT,,imu_vn100_0,5306566,5310038.325,3472.325,-2.921948,0.9268,LOCKED
697,SENSOR_EVENT,,imu_vn100_0,5316499,5319971.296,3472.296,-2.921948,0.925,LOCKED
698,SENSOR_EVENT,,imu_vn100_0,5326585,5330057.266,3472.266,-2.921948,0.9232,LOCKED
699,SENSOR_EVENT,,camera_front_0,5330201,5333673.256,3472.256,-2.921948,0.9226,LOCKED
700,SENSOR_EVENT,,imu_vn100_0,5336611,5340083.237,3472.237,-2.921948,0.9215,LOCKED
701,SENSOR_EVENT,,imu_vn100_0,5346621,5350093.208,3472.208,-2.921948,0.9197,LOCKED
702,SENSOR_EVENT,,imu_vn100_0,5356503,5359975.179,3472.179,-2.921948,0.918,LOCKED
703,SENSOR_EVENT,,camera_front_0,5363305,5366777.159,3472.159,-2.921948,0.9168,LOCKED
704,SENSOR_EVENT,,imu_vn100_0,5366705,5370177.149,3472.149,-2.921948,0.9162,LOCKED
705,SENSOR_EVENT,,imu_vn100_0,5376698,5380170.12,3472.12,-2.921948,0.9145,LOCKED
706,SENSOR_EVENT,,imu_vn100_0,5386566,5390038.091,3472.091,-2.921948,0.9128,LOCKED
707,SENSOR_EVENT,,imu_vn100_0,5396586,5400058.062,3472.062,-2.921948,0.911,LOCKED
708,SENSOR_EVENT,,camera_front_0,5396797,5400269.061,3472.061,-2.921948,0.911,LOCKED
709,SENSOR_EVENT,,imu_vn100_0,5406531,5410003.032,3472.032,-2.921948,0.9093,LOCKED
710,SENSOR_EVENT,,imu_vn100_0,5416678,5420150.003,3472.003,-2.921948,0.9075,LOCKED
711,SENSOR_EVENT,,imu_vn100_0,5426509,5429980.974,3471.974,-2.921948,0.9058,LOCKED
712,SENSOR_EVENT,,camera_front_0,5430268,5433739.963,3471.963,-2.921948,0.9051,LOCKED
713,SENSOR_EVENT,,imu_vn100_0,5436619,5440090.945,3471.945,-2.921948,0.904,LOCKED
714,SENSOR_EVENT,,imu_vn100_0,5446527,5449998.916,3471.916,-2.921948,0.9023,LOCKED
715,SENSOR_EVENT,,imu_vn100_0,5456510,5459981.886,3471.886,-2.921948,0.9005,LOCKED
716,SENSOR_EVENT,,camera_front_0,5463514,5466985.866,3471.866,-2.921948,0.8993,LOCKED
717,SENSOR_EVENT,,imu_vn100_0,5466623,5470094.857,3471.857,-2.921948,0.8987,LOCKED
718,SENSOR_EVENT,,imu_vn100_0,5476672,5480143.828,3471.828,-2.921948,0.897,LOCKED
719,SENSOR_EVENT,,imu_vn100_0,5486565,5490036.799,3471.799,-2.921948,0.8953,LOCKED
720,SENSOR_EVENT,,camera_front_0,5496456,5499927.77,3471.77,-2.921948,0.8935,LOCKED
721,SENSOR_EVENT,,imu_vn100_0,5496512,5499983.77,3471.77,-2.921948,0.8935,LOCKED
722,SENSOR_EVENT,,imu_vn100_0,5506631,5510102.74,3471.74,-2.921948,0.8917,LOCKED
723,SENSOR_EVENT,,imu_vn100_0,5516562,5520033.711,3471.711,-2.921948,0.89,LOCKED
724,SENSOR_EVENT,,imu_vn100_0,5526591,5530062.682,3471.682,-2.921948,0.8882,LOCKED
725,SENSOR_EVENT,,camera_front_0,5530163,5533634.671,3471.671,-2.921948,0.8876,LOCKED
726,SENSOR_EVENT,,imu_vn100_0,5536688,5540159.652,3471.652,-2.921948,0.8865,LOCKED
727,SENSOR_EVENT,,imu_vn100_0,5546657,5550128.623,3471.623,-2.921948,0.8847,LOCKED
728,SENSOR_EVENT,,imu_vn100_0,5556525,5559996.594,3471.594,-2.921948,0.883,LOCKED
729,SENSOR_EVENT,,camera_front_0,5563427,5566898.574,3471.574,-2.921948,0.8818,LOCKED
730,SENSOR_EVENT,,imu_vn100_0,5566750,5570221.564,3471.564,-2.921948,0.8812,LOCKED
731,SENSOR_EVENT,,imu_vn100_0,5576567,5580038.536,3471.536,-2.921948,0.8795,LOCKED
732,SENSOR_EVENT,,imu_vn100_0,5586630,5590101.506,3471.506,-2.921948,0.8777,LOCKED
733,SENSOR_EVENT,,camera_front_0,5596183,5599654.478,3471.478,-2.921948,0.8761,LOCKED
734,SENSOR_EVENT,,imu_vn100_0,5596515,5599986.477,3471.477,-2.921948,0.876,LOCKED
735,SENSOR_EVENT,,imu_vn100_0,5606564,5610035.448,3471.448,-2.921948,0.8743,LOCKED
736,SENSOR_EVENT,,imu_vn100_0,5616427,5619898.419,3471.419,-2.921948,0.8725,LOCKED
737,SENSOR_EVENT,,imu_vn100_0,5626710,5630181.389,3471.389,-2.921948,0.8707,LOCKED
738,SENSOR_EVENT,,camera_front_0,5629800,5633271.38,3471.38,-2.921948,0.8702,LOCKED
739,SENSOR_EVENT,,imu_vn100_0,5636677,5640148.36,3471.36,-2.921948,0.869,LOCKED
740,SENSOR_EVENT,,imu_vn100_0,5646471,5649942.331,3471.331,-2.921948,0.8673,LOCKED
741,SENSOR_EVENT,,imu_vn100_0,5656448,5659919.302,3471.302,-2.921948,0.8655,LOCKED
742,SENSOR_EVENT,,camera_front_0,5662879,5666350.283,3471.283,-2.921948,0.8644,LOCKED
743,SENSOR_EVENT,,imu_vn100_0,5666438,5669909.273,3471.273,-2.921948,0.8638,LOCKED
744,SENSOR_EVENT,,imu_vn100_0,5676662,5680133.243,3471.243,-2.921948,0.862,LOCKED
745,SENSOR_EVENT,,imu_vn100_0,5686532,5690003.214,3471.214,-2.921948,0.8603,LOCKED
746,SENSOR_EVENT,,camera_front_0,5696541,5700012.185,3471.185,-2.921948,0.8585,LOCKED
747,SENSOR_EVENT,,imu_vn100_0,5696564,5700035.185,3471.185,-2.921948,0.8585,LOCKED
748,SENSOR_EVENT,,imu_vn100_0,5706543,5710014.156,3471.156,-2.921948,0.8568,LOCKED
749,SENSOR_EVENT,,imu_vn100_0,5716559,5720030.127,3471.127,-2.921948,0.855,LOCKED
750,SENSOR_EVENT,,imu_vn100_0,5726482,5729953.098,3471.098,-2.921948,0.8533,LOCKED
751,SENSOR_EVENT,,camera_front_0,5730047,5733518.087,3471.087,-2.921948,0.8526,LOCKED
752,SENSOR_EVENT,,imu_vn100_0,5736571,5740042.068,3471.068,-2.921948,0.8515,LOCKED
753,SENSOR_EVENT,,imu_vn100_0,5746454,5749925.039,3471.039,-2.921948,0.8498,LOCKED
754,SENSOR_EVENT,,imu_vn100_0,5756563,5760034.01,3471.01,-2.921948,0.848,LOCKED
755,SENSOR_EVENT,,camera_front_0,5762969,5766439.991,3470.991,-2.921948,0.8469,LOCKED
756,SENSOR_EVENT,,imu_vn100_0,5766594,5770064.98,3470.98,-2.921948,0.8462,LOCKED
757,SENSOR_EVENT,,imu_vn100_0,5776607,5780077.951,3470.951,-2.921948,0.8445,LOCKED
758,SENSOR_EVENT,,imu_vn100_0,5786551,5790021.922,3470.922,-2.921948,0.8428,LOCKED
759,SENSOR_EVENT,,camera_front_0,5796056,5799526.894,3470.894,-2.921948,0.8411,LOCKED
760,SENSOR_EVENT,,imu_vn100_0,5796497,5799967.893,3470.893,-2.921948,0.841,LOCKED
761,SENSOR_EVENT,,imu_vn100_0,5806582,5810052.864,3470.864,-2.921948,0.8393,LOCKED
762,SENSOR_EVENT,,imu_vn100_0,5816531,5820001.834,3470.834,-2.921948,0.8375,LOCKED
763,SENSOR_EVENT,,imu_vn100_0,5826695,5830165.805,3470.805,-2.921948,0.8357,LOCKED
764,SENSOR_EVENT,,camera_front_0,5830228,5833698.794,3470.794,-2.921948,0.8351,LOCKED
765,SENSOR_EVENT,,imu_vn100_0,5836631,5840101.776,3470.776,-2.921948,0.834,LOCKED
766,SENSOR_EVENT,,imu_vn100_0,5846561,5850031.747,3470.747,-2.921948,0.8323,LOCKED
767,SENSOR_EVENT,,imu_vn100_0,5856533,5860003.718,3470.718,-2.921948,0.8305,LOCKED
768,SENSOR_EVENT,,camera_front_0,5863331,5866801.698,3470.698,-2.921948,0.8293,LOCKED
769,SENSOR_EVENT,,imu_vn100_0,5866514,5869984.688,3470.688,-2.921948,0.8288,LOCKED
770,SENSOR_EVENT,,imu_vn100_0,5876496,5879966.659,3470.659,-2.921948,0.827,LOCKED
771,SENSOR_EVENT,,imu_vn100_0,5886542,5890012.63,3470.63,-2.921948,0.8253,LOCKED
772,SENSOR_EVENT,,imu_vn100_0,5896594,5900064.601,3470.601,-2.921948,0.8235,LOCKED
773,SENSOR_EVENT,,camera_front_0,5896939,5900409.6,3470.6,-2.921948,0.8234,LOCKED
774,SENSOR_EVENT,,imu_vn100_0,5906612,5910082.571,3470.571,-2.921948,0.8217,LOCKED
775,SENSOR_EVENT,,imu_vn100_0,5916617,5920087.542,3470.542,-2.921948,0.82,LOCKED
776,SENSOR_EVENT,,imu_vn100_0,5926739,5930209.512,3470.512,-2.921948,0.8182,LOCKED
777,SENSOR_EVENT,,camera_front_0,5929574,5933044.504,3470.504,-2.921948,0.8177,LOCKED
778,SENSOR_EVENT,,imu_vn100_0,5936515,5939985.484,3470.484,-2.921948,0.8165,LOCKED
779,SENSOR_EVENT,,imu_vn100_0,5946572,5950042.455,3470.455,-2.921948,0.8148,LOCKED
780,SENSOR_EVENT,,imu_vn100_0,5956795,5960265.425,3470.425,-2.921948,0.813,LOCKED
781,SENSOR_EVENT,,camera_front_0,5963503,5966973.405,3470.405,-2.921948,0.8118,LOCKED
782,SENSOR_EVENT,,imu_vn100_0,5966422,5969892.397,3470.397,-2.921948,0.8113,LOCKED
783,SENSOR_EVENT,,imu_vn100_0,5976530,5980000.367,3470.367,-2.921948,0.8095,LOCKED
784,SENSOR_EVENT,,imu_vn100_0,5986585,5990055.338,3470.338,-2.921948,0.8077,LOCKED
785,SENSOR_EVENT,,imu_vn100_0,5996584,6000054.308,3470.308,-2.921948,0.806,LOCKED
786,SENSOR_EVENT,,camera_front_0,5997090,6000560.307,3470.307,-2.921948,0.8059,LOCKED
787,SENSOR_EVENT,,imu_vn100_0,6006605,6010075.279,3470.279,-2.921948,0.8042,LOCKED
788,SENSOR_EVENT,,imu_vn100_0,6016553,6020023.25,3470.25,-2.921948,0.8025,LOCKED
789,SENSOR_EVENT,,imu_vn100_0,6026602,6030072.221,3470.221,-2.921948,0.8007,LOCKED
790,SENSOR_EVENT,,camera_front_0,6030408,6033878.21,3470.21,-2.921948,0.8001,LOCKED
791,SENSOR_EVENT,,imu_vn100_0,6036577,6040047.192,3470.192,-2.921948,0.799,LOCKED
792,SENSOR_EVENT,,imu_vn100_0,6046634,6050104.162,3470.162,-2.921948,0.7972,LOCKED
793,SENSOR_EVENT,,imu_vn100_0,6056421,6059891.134,3470.134,-2.921948,0.7955,LOCKED
794,SENSOR_EVENT,,camera_front_0,6063187,6066657.114,3470.114,-2.921948,0.7943,LOCKED
795,SENSOR_EVENT,,imu_vn100_0,6066502,6069972.104,3470.104,-2.921948,0.7938,LOCKED
796,SENSOR_EVENT,,imu_vn100_0,6076573,6080043.075,3470.075,-2.921948,0.792,LOCKED
797,SENSOR_EVENT,,imu_vn100_0,6086491,6089961.046,3470.046,-2.921948,0.7903,LOCKED
798,SENSOR_EVENT,,imu_vn100_0,6096490,6099960.016,3470.016,-2.921948,0.7885,LOCKED
799,SENSOR_EVENT,,camera_front_0,6096640,6100110.016,3470.016,-2.921948,0.7885,LOCKED
800,SENSOR_EVENT,,imu_vn100_0,6106624,6110093.987,3469.987,-2.921948,0.7867,LOCKED
801,SENSOR_EVENT,,imu_vn100_0,6116521,6119990.958,3469.958,-2.921948,0.785,LOCKED
802,SENSOR_EVENT,,imu_vn100_0,6126624,6130093.928,3469.928,-2.921948,0.7832,LOCKED
803,SENSOR_EVENT,,camera_front_0,6129868,6133337.919,3469.919,-2.921948,0.7827,LOCKED
804,SENSOR_EVENT,,imu_vn100_0,6136633,6140102.899,3469.899,-2.921948,0.7815,LOCKED
805,SENSOR_EVENT,,imu_vn100_0,6146598,6150067.87,3469.87,-2.921948,0.7797,LOCKED
806,SENSOR_EVENT,,imu_vn100_0,6156615,6160084.841,3469.841,-2.921948,0.778,LOCKED
